2017-07-20 01:46:10,915.999389118,22,39
2017-07-20 01:46:14,913.996839753,22,39
2017-07-20 01:46:18,913.455900686,22,40
2017-07-20 01:46:22,911.002198004,22,39
2017-07-20 01:46:26,905.00740681,22,40
2017-07-20 01:46:30,890.999079067,22,39
2017-07-20 01:46:34,877.003443935,22,39
2017-07-20 01:46:38,870.383481282,22,39
2017-07-20 01:46:42,839.001037208,22,39
2017-07-20 01:46:46,797.001386488,22,39
2017-07-20 01:46:50,804.999299953,22,39
2017-07-20 01:46:54,790.995107675,22,39
2017-07-20 01:46:58,789.104324922,22,39
2017-07-20 01:47:02,779.005464552,24,41
2017-07-20 01:47:06,756.003772684,22,40
2017-07-20 01:47:10,798.993773614,22,39
2017-07-20 01:47:14,751.004876344,22,39
2017-07-20 01:47:18,749.057833444,22,39
2017-07-20 01:47:22,738.000134331,-1,-1
2017-07-20 01:47:26,734.999009042,24,42
2017-07-20 01:47:30,887.000109102,22,39
2017-07-20 01:47:34,889.999859862,22,40
2017-07-20 01:47:38,867.004663692,22,39
2017-07-20 01:47:42,877.707346879,22,39
2017-07-20 01:47:46,927.993604536,22,39
2017-07-20 01:47:50,913.992289135,22,39
2017-07-20 01:47:54,920.001058308,22,40
2017-07-20 01:47:58,934.99681151,-1,-1
2017-07-20 01:48:02,947.888413348,22,40
2017-07-20 01:48:06,1003.00445707,22,39
2017-07-20 01:48:10,994.002663391,22,40
2017-07-20 01:48:14,980.990963111,22,39
2017-07-20 01:48:18,951.001263521,22,40
2017-07-20 01:48:22,949.284937061,22,39
2017-07-20 01:48:26,942.003637301,-1,-1
2017-07-20 01:48:30,919.994058084,22,40
2017-07-20 01:48:34,906.009979025,22,40
2017-07-20 01:48:38,857.999286467,22,41
2017-07-20 01:48:42,857.656972987,22,40
2017-07-20 01:48:46,856.002806013,22,40
2017-07-20 01:48:50,817.997243474,22,40
2017-07-20 01:48:54,788.010755469,22,40
2017-07-20 01:48:58,873.00363137,22,40
2017-07-20 01:49:02,880.394387159,22,40
2017-07-20 01:49:06,914.99725872,22,40
2017-07-20 01:49:10,978.993694201,22,41
2017-07-20 01:49:14,966.997253771,22,40
2017-07-20 01:49:18,952.002313131,22,41
2017-07-20 01:49:22,951.04273425,22,41
2017-07-20 01:49:26,946.993866116,22,41
2017-07-20 01:49:30,947.994068115,22,41
2017-07-20 01:49:34,947.988107436,22,41
2017-07-20 01:49:38,944.001063359,22,41
2017-07-20 01:49:42,943.624663345,22,41
2017-07-20 01:49:46,941.996864567,22,41
2017-07-20 01:49:50,942.002462347,22,41
2017-07-20 01:49:54,939.996619834,22,41
2017-07-20 01:49:58,940.003181343,22,41
2017-07-20 01:50:02,939.625462979,23,40
2017-07-20 01:50:06,938.006725207,24,43
2017-07-20 01:50:10,938.993442257,23,40
2017-07-20 01:50:14,940.997717361,-1,-1
2017-07-20 01:50:18,938.995524216,25,42
2017-07-20 01:50:23,937.868890317,-1,-1
2017-07-20 01:50:27,932.989543654,24,43
2017-07-20 01:50:31,927.99837308,23,40
2017-07-20 01:50:35,907.000529763,23,40
2017-07-20 01:50:39,897.002840324,23,40
2017-07-20 01:50:43,895.390171995,23,41
2017-07-20 01:50:47,887.999462064,23,40
2017-07-20 01:50:51,834.995881252,23,40
2017-07-20 01:50:55,803.00239558,23,41
2017-07-20 01:50:59,834.002829206,23,41
2017-07-20 01:51:03,838.359401287,23,41
2017-07-20 01:51:07,860.000506838,23,41
2017-07-20 01:51:11,863.995350346,24,43
2017-07-20 01:51:15,836.995488908,23,41
2017-07-20 01:51:19,817.994035193,23,41
2017-07-20 01:51:23,814.897382507,23,41
2017-07-20 01:51:27,798.99954379,23,41
2017-07-20 01:51:31,780.998296366,23,41
2017-07-20 01:51:35,793.007303086,23,41
2017-07-20 01:51:39,784.992581241,23,41
2017-07-20 01:51:43,782.966627909,-1,-1
2017-07-20 01:51:47,774.015101946,23,41
2017-07-20 01:51:51,784.990148124,23,41
2017-07-20 01:51:55,766.997321212,23,41
2017-07-20 01:51:59,730.998533177,23,41
2017-07-20 01:52:03,720.993664947,23,42
2017-07-20 01:52:07,723.466851806,23,41
2017-07-20 01:52:11,738.00279135,23,41
2017-07-20 01:52:15,734.996730887,23,41
2017-07-20 01:52:19,786.00717131,23,42
2017-07-20 01:52:23,777.003587075,23,41
2017-07-20 01:52:27,776.998818561,23,41
2017-07-20 01:52:31,777.004247524,23,41
2017-07-20 01:52:35,764.990495187,23,41
2017-07-20 01:52:39,729.994959107,23,41
2017-07-20 01:52:43,704.997314676,23,41
2017-07-20 01:52:47,710.531174374,23,41
2017-07-20 01:52:51,744.002199404,23,41
2017-07-20 01:52:55,759.000030982,23,41
2017-07-20 01:52:59,756.003952935,23,41
2017-07-20 01:53:03,730.994461806,23,41
2017-07-20 01:53:07,730.568423098,23,42
2017-07-20 01:53:11,727.997569309,23,42
2017-07-20 01:53:15,735.998330772,23,41
2017-07-20 01:53:19,773.999892037,23,41
2017-07-20 01:53:23,780.998595838,23,41
2017-07-20 01:53:27,781.462499924,23,41
